"alter";"geschlecht";"bundesland";"einkommen"
66;1;9;1850
61;2;9;2450
43;2;9;2750
47;2;9;1400
24;1;9;1600
41;1;9;3800
35;2;9;3800
68;1;9;2150
69;1;9;800
67;2;9;600
84;2;9;3050
58;2;9;1000
90;1;9;1200
79;2;9;400
52;1;9;600
67;2;9;1000
64;1;9;1400
60;2;9;400
67;2;9;1600
88;2;9;1000
77;1;9;2750
71;2;9;800
76;2;9;2750
54;1;9;3800
52;2;9;400
18;2;9;75
49;1;9;1400
38;2;9;1200
32;2;9;1200
9;1;9;75
3;2;9;75
59;1;9;1600
30;2;9;2150
56;1;9;1850
52;2;9;800
47;2;9;2750
48;1;9;2150
38;1;9;1850
54;1;9;1000
77;1;9;1200
71;2;9;600
62;1;9;1200
41;1;9;3400
41;2;9;4250
57;2;9;1200
71;1;9;1850
36;1;9;1400
29;2;9;1400
82;1;9;1000
74;2;9;400
73;2;9;400
61;1;9;1400
63;2;9;1000
64;2;9;1200
37;1;9;800
55;2;9;1000
64;1;9;1400
76;1;9;1400
34;2;9;1200
34;1;9;225
55;2;9;1850
33;2;9;2750
32;1;9;2150
43;2;9;400
40;1;9;1400
81;2;9;1200
39;1;9;2750
40;2;9;400
37;1;9;800
46;2;9;225
36;1;9;3400
75;1;9;1200
40;2;9;2150
20;2;9;225
71;1;9;2750
52;2;9;75
49;1;9;4750
50;2;9;2150
24;1;9;225
60;1;9;1600
58;2;9;1400
76;1;9;600
49;2;9;4250
44;1;9;1600
76;2;9;2450
57;2;9;1200
61;1;9;1850
29;1;9;1200
57;1;9;1600
25;2;9;1400
30;2;9;1600
75;2;9;3800
78;1;9;400
95;2;9;600
62;1;9;1400
57;2;9;1200
43;2;9;3050
49;2;9;1400
30;1;9;2150
57;1;9;1200
73;2;9;1000
45;1;9;600
27;1;9;3400
33;1;9;1000
39;2;9;1200
27;1;9;600
33;1;9;2150
29;2;9;1200
57;2;9;1000
50;1;9;6750
47;2;9;1200
37;2;9;600
71;1;9;3050
59;1;9;1200
74;2;9;800
70;1;9;1200
69;2;9;800
83;2;9;2150
34;1;9;1850
36;2;9;800
33;2;9;1600
62;1;9;1200
35;2;9;600
28;2;9;600
57;1;9;2450
55;2;9;2450
61;1;9;2150
23;2;9;600
42;2;9;400
22;2;9;1000
19;2;9;1000
62;2;9;400
47;2;9;1200
67;1;9;800
35;1;9;1400
52;1;9;2150
34;1;9;1600
33;2;9;75
39;2;9;1200
50;1;9;1200
24;2;9;1400
26;1;9;1000
56;2;9;600
43;1;9;2150
39;2;9;1000
65;2;9;1400
53;1;9;2450
23;1;9;1200
21;2;9;800
32;1;9;2150
31;2;9;1200
23;1;9;800
28;1;9;800
27;2;9;1000
69;2;9;1850
30;1;9;1400
27;2;9;1400
29;1;9;600
36;1;9;1200
12;1;9;225
72;2;9;800
55;1;9;600
54;2;9;75
28;1;9;1400
72;1;9;800
69;2;9;400
46;2;9;1850
62;1;9;3050
57;2;9;3050
35;1;9;1000
34;2;9;1000
57;1;9;1600
54;2;9;225
29;1;9;1400
21;2;9;600
47;2;9;1200
57;1;9;2150
40;2;9;600
9;2;9;75
37;1;9;1850
38;2;9;225
53;2;9;2450
57;1;9;3050
53;2;9;600
61;1;9;1000
88;2;9;600
77;2;9;1000
51;1;9;1850
19;1;9;400
18;2;9;225
67;1;9;1400
53;1;9;4250
46;1;9;5350
48;2;9;2150
32;1;9;1850
31;2;9;600
73;2;9;1200
29;1;9;2450
39;1;9;3050
47;1;9;1850
15;1;9;75
76;2;9;1400
62;1;9;3800
33;2;9;3050
65;1;9;1850
65;2;9;800
58;2;9;1000
35;1;9;1600
34;2;9;225
56;2;9;800
30;1;9;1400
26;1;9;1200
54;1;9;1850
39;1;9;1850
74;1;9;3800
41;1;9;4250
37;2;9;2150
65;1;9;2750
47;1;9;2150
45;2;9;1400
64;2;9;600
66;1;9;1600
63;2;9;600
71;2;9;1000
36;2;9;1850
25;1;9;1600
34;1;9;1400
51;1;9;1600
42;2;9;800
79;2;9;1000
73;1;9;1200
69;2;9;600
50;2;9;2150
53;1;9;1400
50;2;9;1200
23;1;9;400
34;1;9;1850
38;1;9;1400
34;2;9;75
69;1;9;1000
52;2;9;800
22;2;9;8750
49;1;9;3050
47;2;9;75
22;2;9;1000
35;1;9;2450
34;2;9;400
70;1;9;1400
71;2;9;225
42;1;9;2450
47;2;9;1600
51;1;9;2150
17;1;9;400
58;1;9;1600
55;2;9;1600
52;1;9;1000
31;1;9;2150
34;1;9;3800
22;2;9;1000
78;2;9;1850
61;2;9;1400
54;2;9;1200
22;1;9;600
78;2;9;1400
29;1;9;2450
27;2;9;400
66;1;9;2150
66;2;9;400
90;2;9;1200
32;1;9;2150
63;1;9;600
31;2;9;2150
55;2;9;1600
57;1;9;1400
55;2;9;1200
72;2;9;600
63;1;9;225
76;2;9;800
44;2;9;800
65;1;9;1000
66;2;9;600
44;1;9;2750
61;1;9;3400
57;2;9;800
27;1;9;400
54;2;9;1400
64;1;9;3050
60;2;9;2750
32;2;9;600
46;1;9;1000
76;2;9;600
66;1;9;1400
51;2;9;1000
22;2;9;600
30;1;9;1000
30;1;9;2450
23;2;9;1600
89;2;9;1200
32;1;9;2150
63;1;9;1850
67;2;9;1000
83;2;9;800
59;1;9;1600
75;1;9;1400
21;2;9;600
72;1;9;3800
74;2;9;1600
22;2;9;400
42;1;9;2150
60;1;9;4250
41;1;9;3050
47;1;9;1200
72;2;9;1000
89;2;9;1400
77;2;9;1200
71;1;9;2450
66;2;9;225
51;2;9;3050
42;2;9;1600
73;1;9;2450
75;1;9;3050
61;1;9;2150
52;1;9;2150
51;2;9;1200
46;1;9;400
24;1;9;1400
71;2;9;800
58;2;9;1400
93;2;9;600
78;1;9;5750
70;2;9;600
43;1;9;3800
41;2;9;600
21;1;9;1600
45;2;9;600
44;1;9;5350
36;2;9;225
50;1;9;2150
47;2;9;1000
21;1;9;1600
59;1;9;2450
44;2;9;400
66;1;9;1200
63;2;9;800
75;2;9;1000
37;1;9;800
76;2;9;1000
68;1;9;2450
67;2;9;800
27;1;9;600
66;1;9;1600
60;1;9;1850
58;2;9;600
32;2;9;1000
6;1;9;225
63;2;9;1400
25;2;9;1200
60;1;9;800
62;1;9;2150
28;1;9;1400
29;2;9;800
47;1;9;800
17;1;9;75
46;1;9;800
52;2;9;800
64;1;9;1200
63;2;9;400
61;2;9;800
65;1;9;3400
40;2;9;1400
54;1;9;1400
47;2;9;600
24;1;9;1600
20;1;9;400
66;1;9;2450
60;1;9;1850
60;2;9;400
26;2;9;1600
57;1;9;800
55;2;9;800
47;2;9;1850
24;2;9;225
22;2;9;225
20;2;9;400
85;2;9;1000
56;2;9;1850
33;1;9;1600
27;2;9;1000
57;2;9;1850
61;1;9;1200
61;1;9;1200
56;2;9;75
31;1;9;2150
56;1;9;2450
26;2;9;1200
23;2;9;1000
49;1;9;3050
44;2;9;600
48;1;9;2450
46;2;9;400
17;1;9;400
33;1;9;1400
32;1;9;1400
23;2;9;1200
51;1;9;2450
43;1;9;2150
40;2;9;600
56;1;9;6750
59;1;9;2750
59;2;9;600
71;1;9;1000
58;1;9;5350
55;2;9;75
27;1;9;2150
23;2;9;75
56;2;9;800
55;2;9;4750
81;1;9;75
65;1;9;1400
85;1;9;600
74;2;9;600
32;1;9;3050
41;1;9;3800
56;1;9;1400
49;2;9;1400
92;2;9;1400
42;1;9;3050
49;1;9;4750
51;2;9;400
87;2;9;2150
59;2;9;2450
77;2;9;2450
77;2;9;1200
54;1;9;3800
48;2;9;1400
72;1;9;800
78;2;9;1400
95;1;9;1000
79;1;9;1850
80;2;9;1000
65;2;9;1000
58;2;9;1200
95;2;9;1400
71;2;9;2150
37;1;9;1850
51;2;9;225
82;2;9;400
31;1;9;1400
27;2;9;400
37;1;9;4250
76;1;9;1000
76;2;9;225
33;1;9;1850
33;2;9;225
36;1;9;5350
33;2;9;6750
39;2;9;1600
73;2;9;600
41;1;9;1400
34;1;9;1200
24;2;9;600
24;2;9;75
26;2;9;1850
67;1;9;2150
47;1;9;1000
43;2;9;1850
49;2;9;1400
35;1;9;1850
31;2;9;225
26;1;9;800
25;2;9;1600
29;1;9;1600
75;1;9;5750
42;1;9;1200
43;2;9;800
82;2;9;1000
71;2;9;1000
83;1;9;1600
79;2;9;400
70;2;9;800
33;1;9;1400
32;2;9;400
20;2;9;225
73;1;9;1200
69;2;9;1000
64;2;9;1000
39;1;9;2150
45;2;9;1200
22;1;9;1000
36;2;9;1600
25;1;9;1850
42;1;9;1600
42;2;9;2150
33;1;9;2750
45;1;9;1850
42;2;9;800
36;2;9;2750
68;1;9;1850
69;2;9;400
48;2;9;4250
82;2;9;2450
46;1;9;2750
38;2;9;1200
34;1;9;2150
28;2;9;600
68;1;9;1200
66;2;9;1000
63;1;9;800
72;1;9;1000
30;1;9;800
24;2;9;1600
82;2;9;2450
41;2;9;1400
38;1;9;2450
40;2;9;1600
48;2;9;1850
20;1;9;400
51;1;9;1000
71;1;9;1400
66;2;9;600
81;2;9;1200
59;1;9;800
54;2;9;1850
58;2;9;1850
55;1;9;3800
53;2;9;1200
33;1;9;2450
84;1;9;1850
46;1;9;1400
58;1;9;1400
51;2;9;1850
49;2;9;1850
37;1;9;2750
64;1;9;1400
64;2;9;800
39;1;9;2450
36;2;9;400
38;2;9;1200
71;2;9;400
63;2;9;1200
84;2;9;1400
40;2;9;1200
58;1;9;1400
78;2;9;600
48;1;9;18000
66;1;9;1600
59;2;9;75
85;1;9;1400
81;2;9;400
84;2;9;1200
54;1;9;2450
60;1;9;225
58;2;9;800
65;1;9;1200
76;1;9;1850
33;1;9;400
40;1;9;6750
46;1;9;600
32;1;9;1400
37;2;9;400
63;1;9;2150
55;2;9;2150
37;1;9;2450
35;1;9;1600
32;2;9;400
38;1;9;1400
41;2;9;1200
35;2;9;1400
91;2;9;2150
34;1;9;1200
54;1;9;2450
46;2;9;1200
31;1;9;1000
31;2;9;1000
79;1;9;3400
72;2;9;75
69;2;9;400
74;2;9;2150
70;1;9;800
53;1;9;3050
51;2;9;1000
61;1;9;3050
59;2;9;400
58;1;9;4750
43;1;9;3800
45;2;9;225
38;2;9;2450
89;2;9;1400
60;2;9;225
78;1;9;1850
72;2;9;225
55;1;9;1850
32;2;9;1850
52;1;9;5350
51;2;9;2150
60;1;9;2750
79;2;9;2150
52;2;9;2150
48;1;9;3400
46;2;9;600
43;1;9;1850
45;2;9;400
53;1;9;1200
53;2;9;600
38;1;9;3050
34;2;9;3050
42;2;9;800
40;1;9;1400
51;1;9;4250
22;1;9;2450
38;1;9;2150
37;2;9;75
48;2;9;800
40;1;9;2450
40;2;9;1000
37;1;9;4250
34;2;9;800
35;1;9;3050
38;2;9;2450
45;1;9;1000
37;2;9;600
53;1;9;4750
38;1;9;1400
31;2;9;1850
70;2;9;1400
82;1;9;1400
58;1;9;3400
57;2;9;1000
21;1;9;1200
31;1;9;2150
33;2;9;1200
52;1;9;2450
27;1;9;1200
26;2;9;1000
27;1;9;1200
27;2;9;1200
51;1;9;4750
48;2;9;1000
37;1;9;4750
66;2;9;800
60;2;9;800
31;2;9;2450
42;2;9;1850
24;1;9;1400
43;1;9;2450
52;2;9;3050
22;1;9;1600
24;2;9;1400
63;1;9;2150
55;2;9;400
63;2;9;1000
87;2;9;600
57;2;9;1400
65;1;9;1000
26;2;9;400
47;2;9;1200
53;1;9;1850
25;2;9;1000
23;2;9;1000
21;1;9;1200
40;1;9;2750
34;1;9;1600
31;2;9;400
88;2;9;600
28;2;9;1200
6;1;9;225
4;1;9;225
31;1;9;400
28;2;9;1400
26;1;9;2750
25;2;9;1200
22;2;9;800
40;1;9;14000
31;2;9;75
40;1;9;1600
36;2;9;400
59;2;9;400
52;2;9;2750
75;1;9;1200
69;2;9;225
37;1;9;1200
43;2;9;1400
48;1;9;4250
17;2;9;800
46;1;9;3400
42;2;9;800
29;1;9;3400
25;2;9;400
35;1;9;2450
37;2;9;1200
38;1;9;4750
43;1;9;3800
37;1;9;2150
38;2;9;400
26;2;9;1200
36;1;9;2450
40;2;9;1200
52;1;9;2150
50;2;9;1600
38;1;9;1200
44;1;9;18000
28;2;9;1850
38;1;9;2750
64;1;9;2450
46;1;9;14000
42;2;9;2150
31;1;9;2150
25;2;9;800
43;2;9;1850
49;1;9;1600
46;1;9;5750
22;2;9;600
82;2;9;2750
88;2;9;1200
23;1;9;1200
21;2;9;400
41;1;9;3050
32;2;9;400
80;1;9;800
37;1;9;2450
33;2;9;225
63;2;9;800
60;1;9;1600
56;2;9;600
34;1;9;1600
42;2;9;400
41;2;9;400
45;2;9;800
53;1;9;1850
49;2;9;400
44;1;9;1200
46;1;9;2150
45;2;9;1600
51;1;9;1400
47;2;9;800
26;1;9;1400
19;2;9;1000
69;2;9;1850
50;1;9;2150
23;1;9;400
19;2;9;600
65;1;9;4750
57;2;9;800
67;2;9;600
68;2;9;400
68;1;9;1000
63;2;9;1000
76;2;9;800
27;1;9;600
24;1;9;400
20;1;9;600
22;1;9;1000
73;1;9;3800
68;2;9;800
53;1;9;1850
41;2;9;1000
75;1;9;800
71;2;9;400
60;1;9;1000
55;2;9;1000
39;1;9;800
76;2;9;400
78;1;9;600
70;2;9;75
67;2;9;225
66;1;9;400
18;1;9;600
45;1;9;3400
43;2;9;1000
32;1;9;1850
34;2;9;400
62;1;9;3400
57;2;9;1200
41;1;9;3050
40;2;9;400
82;1;9;1200
65;1;9;800
66;2;9;225
76;2;9;800
39;1;9;1000
38;2;9;225
71;1;9;600
34;2;9;1600
31;2;9;225
49;1;9;1600
45;2;9;1400
19;1;9;400
33;2;9;1200
61;2;9;1000
31;1;9;1400
38;1;9;1400
37;2;9;800
46;1;9;2150
41;2;9;600
76;1;9;1200
75;1;9;2150
53;2;9;1850
25;2;9;1850
53;1;9;400
64;2;9;1400
27;1;9;1400
55;2;9;800
33;1;9;1000
20;1;9;1200
42;1;9;1600
44;2;9;1000
79;2;9;225
72;1;9;800
43;1;9;1200
43;1;9;1000
44;2;9;1000
19;1;9;400
59;1;9;1200
48;2;9;1200
42;1;9;1400
41;2;9;800
37;1;9;1400
78;1;9;1000
64;2;9;1200
51;2;9;1400
35;2;9;600
45;2;9;2150
81;2;9;1200
87;2;9;2450
48;1;9;2150
80;2;9;400
47;1;9;1200
45;2;9;1600
23;1;9;1200
21;1;9;400
61;1;9;1200
40;1;9;3400
36;2;9;800
38;1;9;1000
68;2;9;800
68;1;9;600
64;2;9;225
35;1;9;1400
26;1;9;1400
62;1;9;1600
59;2;9;400
39;1;9;800
37;2;9;1200
78;1;9;2150
63;2;9;1850
66;1;9;1850
55;2;9;1200
30;1;9;1200
19;2;9;75
65;1;9;1850
20;2;9;1000
77;1;9;1000
63;2;9;400
37;1;9;1600
33;2;9;400
72;2;9;1200
24;2;9;800
80;1;9;800
77;2;9;800
65;1;9;1600
35;2;9;1400
65;1;9;800
30;2;9;800
50;1;9;800
34;2;9;225
53;1;9;1600
53;2;9;800
52;1;9;2150
50;2;9;1600
26;2;9;1400
69;2;9;800
56;1;9;1000
60;2;9;400
55;2;9;2450
51;1;9;2750
22;2;9;800
77;2;9;2450
50;1;9;2750
46;2;9;600
22;1;9;800
36;1;9;1000
59;2;9;800
61;1;9;5750
62;2;9;3400
72;1;9;600
71;2;9;225
54;1;9;1400
29;1;9;1200
88;2;9;1400
71;1;9;1000
66;1;9;2450
67;2;9;1000
36;2;9;225
44;1;9;1200
64;1;9;800
71;1;9;1200
65;2;9;400
71;1;9;1200
42;2;9;2150
30;1;9;1400
30;2;9;400
54;1;9;1200
46;2;9;2450
21;1;9;1000
18;1;9;400
67;1;9;400
58;2;9;800
57;1;9;400
70;1;9;600
33;1;9;600
26;1;9;225
57;1;9;1600
35;1;9;1400
21;1;9;1600
17;2;9;75
34;1;9;1850
67;2;9;800
40;1;9;2450
63;1;9;800
54;2;9;1200
83;2;9;800
79;1;9;1200
51;1;9;2750
48;2;9;400
21;2;9;225
21;2;9;800
39;1;9;1400
38;2;9;600
78;2;9;800
82;1;9;2450
73;2;9;600
20;1;9;400
75;2;9;800
22;2;9;1200
21;1;9;1000
35;1;9;1400
78;1;9;1000
74;2;9;75
64;1;9;1000
58;2;9;75
41;2;9;800
52;2;9;3800
58;2;9;1850
26;1;9;1850
45;1;9;1400
40;2;9;1200
29;1;9;1200
20;1;9;1200
64;1;9;2450
67;2;9;800
54;1;9;3050
43;2;9;400
43;1;9;5750
19;2;9;225
78;1;9;225
71;2;9;225
29;2;9;1600
64;1;9;800
65;2;9;600
27;1;9;800
47;1;9;2150
45;2;9;400
41;1;9;2450
44;2;9;600
56;1;9;5750
46;1;9;1850
45;2;9;600
22;1;9;1400
16;1;9;225
23;2;9;1400
23;1;9;800
42;1;9;600
36;2;9;600
19;1;9;600
44;1;9;3050
40;2;9;800
18;2;9;400
34;2;9;1200
15;1;9;75
42;1;9;1200
78;2;9;1200
46;1;9;2450
44;2;9;800
47;1;9;1000
41;2;9;1000
20;1;9;225
9;2;9;75
35;1;9;2150
32;2;9;1400
41;1;9;3050
42;2;9;400
38;1;9;1600
35;2;9;1600
39;1;9;1400
39;2;9;1200
81;2;9;800
68;2;9;400
67;1;9;600
45;1;9;1200
43;1;9;1400
39;2;9;1200
53;1;9;2450
47;1;9;2150
45;2;9;400
24;1;9;400
14;2;9;225
35;1;9;1200
72;2;9;800
33;1;9;2750
85;1;9;2150
71;1;9;1600
31;1;9;1400
37;2;9;1400
52;1;9;3050
50;2;9;600
24;1;9;225
81;2;9;1400
49;1;9;1200
49;1;9;600
69;1;9;1000
35;2;9;1200
47;1;9;1400
46;2;9;400
64;2;9;800
36;1;9;1850
33;2;9;600
67;1;9;400
79;1;9;600
24;2;9;1200
63;1;9;3050
72;1;9;2450
62;2;9;225
36;1;9;1200
63;1;9;1200
64;1;9;1200
61;2;9;600
90;2;9;1850
24;1;9;3050
53;1;9;2450
54;2;9;1000
78;1;9;2450
82;2;9;400
26;1;9;400
65;2;9;1000
59;1;9;1000
54;2;9;1000
39;1;9;2450
39;2;9;225
29;2;9;600
26;1;9;1000
58;1;9;1600
63;1;9;1000
61;2;9;600
48;1;9;1400
39;2;9;400
42;1;9;2450
74;1;9;1200
69;2;9;225
82;1;9;1850
58;1;9;1400
51;2;9;1200
20;1;9;1200
68;2;9;1400
27;2;9;1000
37;1;9;1000
33;2;9;600
67;1;9;600
58;1;9;1600
21;1;9;3050
18;2;9;225
41;1;9;400
66;2;9;2450
31;1;9;75
32;2;9;400
65;1;9;1000
65;2;9;75
76;2;9;400
76;2;9;400
42;1;9;2150
34;2;9;400
43;1;9;1200
47;1;9;1850
41;2;9;800
20;1;9;1400
32;2;9;400
31;1;9;1200
60;1;9;1000
65;1;9;1000
29;1;9;2150
25;2;9;225
29;1;9;1850
72;1;9;1200
69;2;9;600
26;2;9;800
30;1;9;1200
72;1;9;1600
79;1;9;1000
66;2;9;400
36;1;9;3050
33;2;9;2150
33;1;9;3800
53;1;9;1000
50;2;9;600
71;2;9;400
26;1;9;1200
73;2;9;1000
82;1;9;1600
85;2;9;1000
22;1;9;400
20;2;9;800
19;2;9;600
67;1;9;800
67;2;9;75
32;1;9;1850
29;2;9;600
49;1;9;3400
48;2;9;225
19;2;9;400
37;1;9;600
37;1;9;1850
29;2;9;225
63;1;9;1000
62;2;9;400
53;2;9;400
23;1;9;400
39;1;9;1600
69;1;9;1000
63;2;9;225
32;1;9;1400
61;1;9;1200
59;2;9;1200
27;1;9;1200
49;1;9;1400
22;1;9;1400
78;1;9;1000
75;2;9;75
67;1;9;600
71;2;9;1000
51;1;9;4750
64;1;9;1000
62;2;9;400
31;1;9;1400
45;1;9;1850
46;2;9;225
25;1;9;1600
16;2;9;400
64;2;9;400
64;1;9;4250
50;2;9;600
23;2;9;1000
54;2;9;1600
66;1;9;600
63;2;9;400
42;1;9;1600
37;2;9;225
17;2;9;225
63;2;9;400
31;1;9;400
80;2;9;1200
60;1;9;1850
39;1;9;1600
74;2;9;1200
56;1;9;5350
50;2;9;400
28;1;9;1400
64;2;9;600
20;2;9;1000
21;1;9;800
28;2;9;800
28;1;9;1000
53;1;9;1200
51;2;9;1200
51;1;9;1850
49;2;9;600
34;2;9;75
44;1;9;1850
43;2;9;400
17;1;9;400
59;1;9;1600
83;2;9;600
78;1;9;800
21;1;9;600
53;1;9;1000
47;2;9;600
26;1;9;1400
23;1;9;1000
71;2;9;800
51;2;9;800
55;1;9;600
73;1;9;1000
77;2;9;800
75;1;9;1850
76;2;9;225
41;1;9;2150
40;2;9;400
60;1;9;1200
17;1;9;75
54;2;9;800
30;2;9;1400
48;1;9;1200
48;2;9;1200
63;2;9;400
24;2;9;400
45;1;9;1200
44;2;9;800
21;1;9;800
18;1;9;75
68;2;9;2750
68;1;9;1600
22;1;9;1200
36;1;9;1850
42;2;9;1400
18;1;9;600
37;2;9;1200
37;1;9;2150
52;2;9;1600
55;1;9;3800
71;1;9;1400
48;1;9;2150
39;2;9;1200
46;1;9;1850
69;1;9;1400
33;2;9;2450
59;1;9;1400
48;2;9;400
42;1;9;2150
37;2;9;1400
19;2;9;400
19;2;9;600
51;2;9;1000
48;1;9;2750
18;2;9;600
34;1;9;2750
34;2;9;400
71;1;9;1600
34;2;9;1200
12;2;9;225
53;2;9;1200
21;2;9;600
42;1;9;1400
40;1;9;2450
50;1;9;1200
49;2;9;1200
30;1;9;1400
24;2;9;1400
33;1;9;2150
34;2;9;600
37;2;9;1200
87;2;9;600
23;2;9;1000
40;1;9;2450
41;2;9;225
48;1;9;4250
56;1;9;1400
47;2;9;1400
29;1;9;1850
28;2;9;1000
53;1;9;3050
19;1;9;600
61;1;9;1200
64;2;9;225
64;1;9;1000
67;1;9;1600
65;2;9;225
47;1;9;3800
41;2;9;800
21;1;9;400
20;1;9;800
34;1;9;800
40;2;9;600
39;1;9;2450
37;2;9;600
87;2;9;1600
38;1;9;1000
33;2;9;75
58;1;9;1850
22;1;9;1200
35;1;9;2150
33;2;9;225
47;2;9;2450
51;1;9;800
34;2;9;225
69;2;9;600
77;2;9;600
86;2;9;1400
65;1;9;1000
63;1;9;1200
66;2;9;225
27;1;9;1200
73;2;9;1000
53;1;9;3400
45;2;9;3400
64;2;9;2150
37;1;9;1400
34;2;9;800
46;2;9;1600
47;1;9;1200
68;2;9;800
65;1;9;1200
65;2;9;225
36;2;9;1200
81;2;9;5750
44;1;9;1850
46;2;9;225
65;2;9;2150
49;1;9;2750
91;1;9;1850
42;1;9;6750
38;2;9;225
67;2;9;600
51;1;9;400
39;1;9;1200
62;1;9;1000
58;2;9;800
47;1;9;1200
42;2;9;600
19;2;9;400
72;1;9;400
66;2;9;400
58;1;9;1000
51;2;9;1200
53;1;9;225
46;2;9;225
28;2;9;1400
48;1;9;2150
47;2;9;1850
27;2;9;1000
36;1;9;1200
31;2;9;800
83;1;9;1400
79;2;9;1000
23;1;9;1000
22;1;9;800
52;1;9;600
30;1;9;1000
47;1;9;1400
65;1;9;600
68;2;9;400
61;2;9;1200
72;1;9;1600
69;2;9;400
83;2;9;800
41;1;9;1000
36;2;9;1000
80;1;9;1400
78;2;9;225
50;2;9;2150
72;1;9;1400
73;2;9;600
37;1;9;1850
29;2;9;225
54;1;9;1400
49;2;9;1000
30;1;9;1000
19;1;9;1000
41;1;9;800
56;2;9;600
67;1;9;800
71;2;9;400
53;1;9;1850
53;2;9;225
74;1;9;1850
53;1;9;2150
48;2;9;400
36;1;9;1400
64;1;9;600
65;2;9;600
72;1;9;400
70;2;9;225
44;1;9;400
74;1;9;1200
61;1;9;1200
35;1;9;1200
59;1;9;800
55;2;9;400
30;1;9;1600
68;1;9;1200
67;2;9;225
36;1;9;3050
95;2;9;1000
35;1;9;1600
65;1;9;1000
63;2;9;600
48;2;9;1200
82;2;9;225
30;1;9;1400
29;2;9;400
40;2;9;1000
38;2;9;2150
27;1;9;1200
25;2;9;1200
60;2;9;600
75;2;9;1400
48;1;9;1600
39;1;9;1400
79;2;9;800
82;2;9;1200
57;1;9;2150
56;2;9;1400
54;1;9;1600
50;2;9;1600
82;2;9;800
35;1;9;1400
46;2;9;1600
19;1;9;1600
62;1;9;1200
61;2;9;75
24;1;9;800
19;2;9;600
43;1;9;3050
34;2;9;75
52;2;9;400
31;2;9;600
23;1;9;600
66;1;9;600
66;2;9;600
28;2;9;1200
44;1;9;3050
40;2;9;600
61;1;9;800
58;2;9;225
44;1;9;2150
43;2;9;400
36;2;9;1200
64;1;9;800
44;1;9;2150
43;2;9;2150
61;1;9;1850
56;2;9;400
75;2;9;1000
85;1;9;1400
80;2;9;600
79;1;9;1200
75;2;9;400
70;2;9;800
49;1;9;2150
53;1;9;1000
50;2;9;1200
81;1;9;600
81;2;9;600
81;2;9;3050
33;2;9;800
31;1;9;1850
57;1;9;3400
53;2;9;1200
37;1;9;1200
30;2;9;400
36;1;9;4250
35;2;9;800
82;2;9;600
77;2;9;1200
31;2;9;1200
77;2;9;1200
71;1;9;400
63;2;9;1000
33;1;9;1600
31;2;9;800
78;1;9;2150
72;2;9;225
57;1;9;1400
55;2;9;400
32;1;9;1400
25;2;9;1400
76;1;9;600
76;2;9;225
44;2;9;1400
21;2;9;800
23;1;9;1000
78;1;9;1400
83;2;9;2150
31;1;9;1850
31;2;9;75
60;1;9;1850
58;2;9;1000
35;1;9;1000
67;1;9;1400
62;2;9;1000
67;2;9;1400
40;1;9;1400
63;1;9;400
64;1;9;1000
62;2;9;1200
39;1;9;600
70;1;9;1200
67;2;9;225
42;2;9;1000
76;1;9;1400
55;1;9;3400
47;2;9;75
22;1;9;75
16;1;9;75
62;2;9;400
71;1;9;1400
81;1;9;800
62;2;9;1200
43;1;9;600
64;1;9;1200
59;2;9;600
32;1;9;2150
31;2;9;400
17;2;9;400
43;1;9;1200
43;2;9;225
20;1;9;1400
17;2;9;400
37;1;9;1600
45;2;9;1600
29;1;9;1400
56;1;9;2750
56;2;9;75
44;2;9;400
48;1;9;2450
50;1;9;1600
58;1;9;3800
51;2;9;1850
44;1;9;3800
42;2;9;400
42;1;9;1600
41;2;9;600
16;1;9;225
48;1;9;3050
35;2;9;225
22;1;9;400
41;1;9;1200
47;2;9;1400
20;1;9;225
45;1;9;1850
78;2;9;2450
48;1;9;4250
51;2;9;1000
84;2;9;2150
74;2;9;600
26;1;9;1600
24;2;9;1000
54;1;9;1600
20;1;9;800
76;2;9;800
34;1;9;1600
60;2;9;225
34;2;9;800
32;1;9;1200
54;1;9;2150
22;2;9;800
21;1;9;2150
18;1;9;1000
46;1;9;1400
45;2;9;400
61;1;9;1400
58;2;9;1850
71;1;9;400
64;2;9;400
69;2;9;1200
60;1;9;1600
58;2;9;600
53;2;9;2450
32;1;9;1600
29;2;9;600
83;2;9;1000
53;1;9;3400
33;2;9;1850
13;2;9;225
52;1;9;3800
38;1;9;2150
38;2;9;800
63;2;9;1000
72;1;9;1400
73;1;9;1000
72;2;9;800
33;1;9;1850
36;2;9;1000
53;2;9;400
57;1;9;1200
40;1;9;1200
53;1;9;2450
28;1;9;2450
30;2;9;400
87;1;9;1600
83;2;9;1000
38;1;9;1600
37;2;9;2150
48;1;9;3050
67;2;9;1400
30;1;9;600
46;2;9;1200
52;1;9;225
39;2;9;800
31;2;9;1400
47;1;9;3400
32;1;9;1600
30;2;9;800
73;1;9;1400
70;2;9;800
81;2;9;1200
65;2;9;400
61;1;9;400
57;1;9;600
22;1;9;2750
30;1;9;800
27;1;9;400
65;2;9;1850
60;2;9;1400
39;1;9;1000
44;2;9;600
16;2;9;225
14;2;9;225
12;2;9;800
1;1;9;75
41;2;9;1400
55;1;9;2450
14;1;9;75
42;1;9;1000
60;1;9;1400
19;2;9;75
88;2;9;800
77;1;9;2750
74;2;9;1600
27;1;9;400
71;1;9;1850
